rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,종목명,종목코드,조회연도
20230316001554,11011,2022,00161383,042700,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 43 기,2022.01.01 ~ 2022.12.31,"92,259,257,411",제 42 기,2021.01.01 ~ 2021.12.31,"104,438,304,265",제 41 기,2020.01.01 ~ 2020.12.31,"50,131,485,364",61,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,BS,재무상태표,유동자산,제 43 기,2022.12.31 현재,"230,566,446,403",제 42 기,2021.12.31 현재,"248,086,639,305",제 41 기,2020.12.31 현재,"208,594,111,352",2,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,BS,재무상태표,비유동자산,제 43 기,2022.12.31 현재,"207,536,288,433",제 42 기,2021.12.31 현재,"169,643,588,040",제 41 기,2020.12.31 현재,"113,698,576,467",4,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,BS,재무상태표,자산총계,제 43 기,2022.12.31 현재,"441,490,502,516",제 42 기,2021.12.31 현재,"417,730,227,345",제 41 기,2020.12.31 현재,"322,292,687,819",6,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,BS,재무상태표,유동부채,제 43 기,2022.12.31 현재,"64,161,165,314",제 42 기,2021.12.31 현재,"82,592,561,873",제 41 기,2020.12.31 현재,"68,502,933,557",8,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,BS,재무상태표,비유동부채,제 43 기,2022.12.31 현재,"2,112,795,286",제 42 기,2021.12.31 현재,"1,781,509,529",제 41 기,2020.12.31 현재,"2,296,263,503",10,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,BS,재무상태표,부채총계,제 43 기,2022.12.31 현재,"66,273,960,600",제 42 기,2021.12.31 현재,"84,374,071,402",제 41 기,2020.12.31 현재,"70,799,197,060",12,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,BS,재무상태표,자본금,제 43 기,2022.12.31 현재,"12,716,420,500",제 42 기,2021.12.31 현재,"12,716,420,500",제 41 기,2020.12.31 현재,"12,716,420,500",15,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,BS,재무상태표,이익잉여금,제 43 기,2022.12.31 현재,"310,882,774,478",제 42 기,2021.12.31 현재,"269,022,388,505",제 41 기,2020.12.31 현재,"209,206,742,714",19,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,BS,재무상태표,자본총계,제 43 기,2022.12.31 현재,"375,216,541,916",제 42 기,2021.12.31 현재,"333,356,155,943",제 41 기,2020.12.31 현재,"251,493,490,759",22,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,IS,손익계산서,매출액,제 43 기,2022.01.01 ~ 2022.12.31,"323,948,862,212",제 42 기,2021.01.01 ~ 2021.12.31,"371,740,896,190",제 41 기,2020.01.01 ~ 2020.12.31,"255,740,538,495",24,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,IS,손익계산서,영업이익,제 43 기,2022.01.01 ~ 2022.12.31,"109,531,251,665",제 42 기,2021.01.01 ~ 2021.12.31,"119,521,542,590",제 41 기,2020.01.01 ~ 2020.12.31,"66,007,006,986",26,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 43 기,2022.01.01 ~ 2022.12.31,"126,178,452,154",제 42 기,2021.01.01 ~ 2021.12.31,"127,344,739,560",제 41 기,2020.01.01 ~ 2020.12.31,"63,207,347,288",28,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 43 기,2022.01.01 ~ 2022.12.31,"91,469,842,900",제 42 기,2021.01.01 ~ 2021.12.31,"96,870,197,677",제 41 기,2020.01.01 ~ 2020.12.31,"47,386,518,209",30,KRW,한미반도체,042700,2022
20230316001554,11011,2022,00161383,042700,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 43 기,2022.01.01 ~ 2022.12.31,"91,469,842,900",제 42 기,2021.01.01 ~ 2021.12.31,"96,870,197,677",제 41 기,2020.01.01 ~ 2020.12.31,"47,386,518,209",62,KRW,한미반도체,042700,2022
20240314001257,11011,2023,00161383,042700,CFS,연결재무제표,BS,재무상태표,유동자산,제 44 기,2023.12.31 현재,"319,391,328,603",제 43 기,2022.12.31 현재,"266,177,446,666",제 42 기,2021.12.31 현재,"249,783,839,880",1,KRW,한미반도체,042700,2023
20240314001257,11011,2023,00161383,042700,CFS,연결재무제표,BS,재무상태표,비유동자산,제 44 기,2023.12.31 현재,"404,447,775,138",제 43 기,2022.12.31 현재,"185,867,751,639",제 42 기,2021.12.31 현재,"179,501,843,547",3,KRW,한미반도체,042700,2023
20240314001257,11011,2023,00161383,042700,CFS,연결재무제표,BS,재무상태표,자산총계,제 44 기,2023.12.31 현재,"723,839,103,741",제 43 기,2022.12.31 현재,"455,432,965,985",제 42 기,2021.12.31 현재,"429,285,683,427",5,KRW,한미반도체,042700,2023
20240314001257,11011,2023,00161383,042700,CFS,연결재무제표,BS,재무상태표,유동부채,제 44 기,2023.12.31 현재,"105,009,650,585",제 43 기,2022.12.31 현재,"63,044,830,709",제 42 기,2021.12.31 현재,"80,692,131,621",7,KRW,한미반도체,042700,2023
20240314001257,11011,2023,00161383,042700,CFS,연결재무제표,BS,재무상태표,비유동부채,제 44 기,2023.12.31 현재,"46,930,828,029",제 43 기,2022.12.31 현재,"2,291,379,490",제 42 기,2021.12.31 현재,"1,781,509,529",9,KRW,한미반도체,042700,2023
20240314001257,11011,2023,00161383,042700,CFS,연결재무제표,BS,재무상태표,부채총계,제 44 기,2023.12.31 현재,"151,940,478,614",제 43 기,2022.12.31 현재,"65,336,210,199",제 42 기,2021.12.31 현재,"82,473,641,150",11,KRW,한미반도체,042700,2023
