날짜,원달러환율,항목명,단위
2023-11-10,1309.0,원/미국달러(매매기준율),원
2023-11-13,1316.7,원/미국달러(매매기준율),원
2023-11-14,1322.7,원/미국달러(매매기준율),원
2023-11-15,1325.3,원/미국달러(매매기준율),원
2023-11-16,1302.0,원/미국달러(매매기준율),원
2023-11-17,1303.9,원/미국달러(매매기준율),원
2023-11-20,1294.4,원/미국달러(매매기준율),원
2023-11-21,1292.4,원/미국달러(매매기준율),원
2023-11-22,1287.7,원/미국달러(매매기준율),원
2023-11-23,1295.7,원/미국달러(매매기준율),원
2023-11-24,1298.7,원/미국달러(매매기준율),원
2023-11-27,1302.1,원/미국달러(매매기준율),원
2023-11-28,1304.7,원/미국달러(매매기준율),원
2023-11-29,1294.0,원/미국달러(매매기준율),원
2023-11-30,1289.0,원/미국달러(매매기준율),원
2023-12-01,1290.4,원/미국달러(매매기준율),원
2023-12-04,1303.2,원/미국달러(매매기준율),원
2023-12-05,1301.8,원/미국달러(매매기준율),원
2023-12-06,1311.7,원/미국달러(매매기준율),원
2023-12-07,1312.4,원/미국달러(매매기준율),원
2023-12-08,1322.7,원/미국달러(매매기준율),원
2023-12-11,1307.9,원/미국달러(매매기준율),원
2023-12-12,1318.3,원/미국달러(매매기준율),원
2023-12-13,1315.7,원/미국달러(매매기준율),원
2023-12-14,1316.5,원/미국달러(매매기준율),원
2023-12-15,1295.6,원/미국달러(매매기준율),원
2023-12-18,1294.7,원/미국달러(매매기준율),원
2023-12-19,1298.7,원/미국달러(매매기준율),원
2023-12-20,1304.7,원/미국달러(매매기준율),원
2023-12-21,1300.2,원/미국달러(매매기준율),원
2023-12-22,1303.8,원/미국달러(매매기준율),원
2023-12-26,1300.7,원/미국달러(매매기준율),원
2023-12-27,1296.8,원/미국달러(매매기준율),원
2023-12-28,1294.4,원/미국달러(매매기준율),원
2023-12-29,1289.4,원/미국달러(매매기준율),원
2024-01-02,1289.4,원/미국달러(매매기준율),원
2024-01-03,1299.3,원/미국달러(매매기준율),원
2024-01-04,1308.8,원/미국달러(매매기준율),원
2024-01-05,1310.2,원/미국달러(매매기준율),원
2024-01-08,1313.7,원/미국달러(매매기준율),원
2024-01-09,1314.8,원/미국달러(매매기준율),원
2024-01-10,1312.1,원/미국달러(매매기준율),원
2024-01-11,1320.1,원/미국달러(매매기준율),원
2024-01-12,1316.0,원/미국달러(매매기준율),원
2024-01-15,1314.1,원/미국달러(매매기준율),원
2024-01-16,1319.3,원/미국달러(매매기준율),원
2024-01-17,1329.0,원/미국달러(매매기준율),원
2024-01-18,1343.2,원/미국달러(매매기준율),원
2024-01-19,1342.4,원/미국달러(매매기준율),원
2024-01-22,1336.5,원/미국달러(매매기준율),원
2024-01-23,1334.7,원/미국달러(매매기준율),원
2024-01-24,1336.0,원/미국달러(매매기준율),원
2024-01-25,1339.1,원/미국달러(매매기준율),원
2024-01-26,1335.7,원/미국달러(매매기준율),원
2024-01-29,1336.6,원/미국달러(매매기준율),원
2024-01-30,1336.9,원/미국달러(매매기준율),원
2024-01-31,1330.6,원/미국달러(매매기준율),원
2024-02-01,1333.5,원/미국달러(매매기준율),원
2024-02-02,1332.5,원/미국달러(매매기준율),원
2024-02-05,1325.1,원/미국달러(매매기준율),원
2024-02-06,1334.6,원/미국달러(매매기준율),원
2024-02-07,1329.6,원/미국달러(매매기준율),원
2024-02-08,1325.3,원/미국달러(매매기준율),원
2024-02-13,1327.2,원/미국달러(매매기준율),원
2024-02-14,1328.4,원/미국달러(매매기준율),원
2024-02-15,1336.9,원/미국달러(매매기준율),원
2024-02-16,1333.2,원/미국달러(매매기준율),원
2024-02-19,1333.0,원/미국달러(매매기준율),원
2024-02-20,1333.8,원/미국달러(매매기준율),원
2024-02-21,1337.9,원/미국달러(매매기준율),원
2024-02-22,1335.0,원/미국달러(매매기준율),원
2024-02-23,1331.0,원/미국달러(매매기준율),원
2024-02-26,1329.3,원/미국달러(매매기준율),원
2024-02-27,1331.4,원/미국달러(매매기준율),원
2024-02-28,1331.3,원/미국달러(매매기준율),원
2024-02-29,1334.0,원/미국달러(매매기준율),원
2024-03-04,1334.1,원/미국달러(매매기준율),원
2024-03-05,1330.1,원/미국달러(매매기준율),원
2024-03-06,1333.2,원/미국달러(매매기준율),원
2024-03-07,1335.7,원/미국달러(매매기준율),원
2024-03-08,1329.6,원/미국달러(매매기준율),원
2024-03-11,1323.1,원/미국달러(매매기준율),원
2024-03-12,1314.4,원/미국달러(매매기준율),원
2024-03-13,1311.1,원/미국달러(매매기준율),원
2024-03-14,1312.8,원/미국달러(매매기준율),원
2024-03-15,1316.9,원/미국달러(매매기준율),원
2024-03-18,1328.4,원/미국달러(매매기준율),원
2024-03-19,1333.0,원/미국달러(매매기준율),원
2024-03-20,1338.5,원/미국달러(매매기준율),원
2024-03-21,1338.7,원/미국달러(매매기준율),원
2024-03-22,1326.3,원/미국달러(매매기준율),원
2024-03-25,1336.1,원/미국달러(매매기준율),원
2024-03-26,1340.7,원/미국달러(매매기준율),원
2024-03-27,1338.6,원/미국달러(매매기준율),원
2024-03-28,1345.8,원/미국달러(매매기준율),원
2024-03-29,1346.8,원/미국달러(매매기준율),원
2024-04-01,1347.4,원/미국달러(매매기준율),원
2024-04-02,1347.1,원/미국달러(매매기준율),원
2024-04-03,1353.0,원/미국달러(매매기준율),원
2024-04-04,1349.1,원/미국달러(매매기준율),원
2024-04-05,1346.8,원/미국달러(매매기준율),원
2024-04-08,1351.8,원/미국달러(매매기준율),원
2024-04-09,1353.6,원/미국달러(매매기준율),원
2024-04-11,1354.4,원/미국달러(매매기준율),원
2024-04-12,1363.7,원/미국달러(매매기준율),원
2024-04-15,1371.6,원/미국달러(매매기준율),원
2024-04-16,1383.7,원/미국달러(매매기준율),원
2024-04-17,1395.3,원/미국달러(매매기준율),원
2024-04-18,1386.3,원/미국달러(매매기준율),원
2024-04-19,1375.9,원/미국달러(매매기준율),원
2024-04-22,1385.0,원/미국달러(매매기준율),원
2024-04-23,1380.6,원/미국달러(매매기준율),원
2024-04-24,1377.9,원/미국달러(매매기준율),원
2024-04-25,1370.0,원/미국달러(매매기준율),원
2024-04-26,1376.6,원/미국달러(매매기준율),원
2024-04-29,1375.9,원/미국달러(매매기준율),원
2024-04-30,1378.7,원/미국달러(매매기준율),원
2024-05-02,1378.0,원/미국달러(매매기준율),원
2024-05-03,1378.5,원/미국달러(매매기준율),원
2024-05-07,1365.2,원/미국달러(매매기준율),원
2024-05-08,1357.8,원/미국달러(매매기준율),원
2024-05-09,1364.4,원/미국달러(매매기준율),원
2024-05-10,1367.9,원/미국달러(매매기준율),원
2024-05-13,1367.9,원/미국달러(매매기준율),원
2024-05-14,1370.1,원/미국달러(매매기준율),원
2024-05-16,1369.0,원/미국달러(매매기준율),원
2024-05-17,1349.4,원/미국달러(매매기준율),원
2024-05-20,1355.2,원/미국달러(매매기준율),원
2024-05-21,1356.2,원/미국달러(매매기준율),원
2024-05-22,1364.4,원/미국달러(매매기준율),원
2024-05-23,1363.1,원/미국달러(매매기준율),원
2024-05-24,1364.5,원/미국달러(매매기준율),원
2024-05-27,1370.0,원/미국달러(매매기준율),원
2024-05-28,1365.4,원/미국달러(매매기준율),원
2024-05-29,1359.5,원/미국달러(매매기준율),원
2024-05-30,1364.8,원/미국달러(매매기준율),원
2024-05-31,1376.5,원/미국달러(매매기준율),원
2024-06-03,1381.6,원/미국달러(매매기준율),원
2024-06-04,1377.6,원/미국달러(매매기준율),원
2024-06-05,1373.1,원/미국달러(매매기준율),원
2024-06-07,1371.5,원/미국달러(매매기준율),원
2024-06-10,1366.9,원/미국달러(매매기준율),원
2024-06-11,1377.9,원/미국달러(매매기준율),원
2024-06-12,1377.4,원/미국달러(매매기준율),원
2024-06-13,1377.8,원/미국달러(매매기준율),원
2024-06-14,1371.0,원/미국달러(매매기준율),원
2024-06-17,1377.7,원/미국달러(매매기준율),원
2024-06-18,1380.4,원/미국달러(매매기준율),원
2024-06-19,1380.5,원/미국달러(매매기준율),원
2024-06-20,1380.8,원/미국달러(매매기준율),원
2024-06-21,1383.8,원/미국달러(매매기준율),원
2024-06-24,1389.1,원/미국달러(매매기준율),원
2024-06-25,1389.7,원/미국달러(매매기준율),원
2024-06-26,1386.4,원/미국달러(매매기준율),원
2024-06-27,1390.1,원/미국달러(매매기준율),원
2024-06-28,1389.2,원/미국달러(매매기준율),원
2024-07-01,1382.4,원/미국달러(매매기준율),원
2024-07-02,1380.8,원/미국달러(매매기준율),원
2024-07-03,1387.4,원/미국달러(매매기준율),원
2024-07-04,1389.4,원/미국달러(매매기준율),원
2024-07-05,1381.9,원/미국달러(매매기준율),원
2024-07-08,1379.0,원/미국달러(매매기준율),원
2024-07-09,1379.4,원/미국달러(매매기준율),원
2024-07-10,1383.4,원/미국달러(매매기준율),원
2024-07-11,1385.6,원/미국달러(매매기준율),원
2024-07-12,1380.1,원/미국달러(매매기준율),원
2024-07-15,1376.3,원/미국달러(매매기준율),원
2024-07-16,1381.9,원/미국달러(매매기준율),원
2024-07-17,1386.0,원/미국달러(매매기준율),원
2024-07-18,1381.5,원/미국달러(매매기준율),원
2024-07-19,1379.9,원/미국달러(매매기준율),원
2024-07-22,1386.6,원/미국달러(매매기준율),원
2024-07-23,1388.6,원/미국달러(매매기준율),원
2024-07-24,1385.1,원/미국달러(매매기준율),원
2024-07-25,1385.1,원/미국달러(매매기준율),원
2024-07-26,1385.4,원/미국달러(매매기준율),원
2024-07-29,1385.4,원/미국달러(매매기준율),원
2024-07-30,1382.0,원/미국달러(매매기준율),원
2024-07-31,1384.6,원/미국달러(매매기준율),원
2024-08-01,1380.1,원/미국달러(매매기준율),원
2024-08-02,1365.9,원/미국달러(매매기준율),원
2024-08-05,1372.8,원/미국달러(매매기준율),원
2024-08-06,1360.6,원/미국달러(매매기준율),원
2024-08-07,1372.2,원/미국달러(매매기준율),원
2024-08-08,1376.4,원/미국달러(매매기준율),원
2024-08-09,1377.7,원/미국달러(매매기준율),원
2024-08-12,1369.4,원/미국달러(매매기준율),원
2024-08-13,1367.7,원/미국달러(매매기준율),원
2024-08-14,1370.3,원/미국달러(매매기준율),원
2024-08-16,1361.4,원/미국달러(매매기준율),원
2024-08-19,1360.1,원/미국달러(매매기준율),원
2024-08-20,1337.8,원/미국달러(매매기준율),원
2024-08-21,1332.0,원/미국달러(매매기준율),원
2024-08-22,1332.4,원/미국달러(매매기준율),원
2024-08-23,1335.9,원/미국달러(매매기준율),원
2024-08-26,1340.1,원/미국달러(매매기준율),원
2024-08-27,1323.9,원/미국달러(매매기준율),원
2024-08-28,1330.4,원/미국달러(매매기준율),원
2024-08-29,1334.7,원/미국달러(매매기준율),원
2024-08-30,1335.3,원/미국달러(매매기준율),원
2024-09-02,1334.8,원/미국달러(매매기준율),원
2024-09-03,1338.8,원/미국달러(매매기준율),원
2024-09-04,1341.0,원/미국달러(매매기준율),원
2024-09-05,1342.0,원/미국달러(매매기준율),원
2024-09-06,1335.8,원/미국달러(매매기준율),원
2024-09-09,1330.4,원/미국달러(매매기준율),원
2024-09-10,1339.5,원/미국달러(매매기준율),원
2024-09-11,1344.3,원/미국달러(매매기준율),원
2024-09-12,1340.3,원/미국달러(매매기준율),원
2024-09-13,1339.6,원/미국달러(매매기준율),원
2024-09-19,1331.0,원/미국달러(매매기준율),원
2024-09-20,1331.8,원/미국달러(매매기준율),원
2024-09-23,1329.9,원/미국달러(매매기준율),원
2024-09-24,1335.5,원/미국달러(매매기준율),원
2024-09-25,1334.3,원/미국달러(매매기준율),원
2024-09-26,1328.4,원/미국달러(매매기준율),원
2024-09-27,1329.7,원/미국달러(매매기준율),원
2024-09-30,1319.6,원/미국달러(매매기준율),원
2024-10-02,1306.9,원/미국달러(매매기준율),원
2024-10-04,1320.1,원/미국달러(매매기준율),원
2024-10-07,1333.3,원/미국달러(매매기준율),원
2024-10-08,1346.5,원/미국달러(매매기준율),원
2024-10-10,1347.8,원/미국달러(매매기준율),원
2024-10-11,1349.4,원/미국달러(매매기준율),원
2024-10-14,1348.6,원/미국달러(매매기준율),원
2024-10-15,1354.9,원/미국달러(매매기준율),원
2024-10-16,1360.4,원/미국달러(매매기준율),원
2024-10-17,1363.7,원/미국달러(매매기준율),원
2024-10-18,1366.5,원/미국달러(매매기준율),원
2024-10-21,1371.1,원/미국달러(매매기준율),원
2024-10-22,1370.4,원/미국달러(매매기준율),원
2024-10-23,1380.1,원/미국달러(매매기준율),원
2024-10-24,1382.0,원/미국달러(매매기준율),원
2024-10-25,1380.5,원/미국달러(매매기준율),원
2024-10-28,1384.4,원/미국달러(매매기준율),원
2024-10-29,1387.0,원/미국달러(매매기준율),원
2024-10-30,1383.1,원/미국달러(매매기준율),원
2024-10-31,1383.3,원/미국달러(매매기준율),원
2024-11-01,1379.3,원/미국달러(매매기준율),원
2024-11-04,1377.9,원/미국달러(매매기준율),원
2024-11-05,1371.3,원/미국달러(매매기준율),원
2024-11-06,1377.8,원/미국달러(매매기준율),원
2024-11-07,1391.5,원/미국달러(매매기준율),원
2024-11-08,1399.1,원/미국달러(매매기준율),원
2024-11-11,1385.4,원/미국달러(매매기준율),원
2024-11-12,1395.3,원/미국달러(매매기준율),원
2024-11-13,1401.1,원/미국달러(매매기준율),원
2024-11-14,1407.3,원/미국달러(매매기준율),원
2024-11-15,1406.4,원/미국달러(매매기준율),원
2024-11-18,1402.8,원/미국달러(매매기준율),원
2024-11-19,1392.6,원/미국달러(매매기준율),원
2024-11-20,1392.0,원/미국달러(매매기준율),원
2024-11-21,1391.6,원/미국달러(매매기준율),원
2024-11-22,1398.1,원/미국달러(매매기준율),원
2024-11-25,1400.5,원/미국달러(매매기준율),원
2024-11-26,1398.2,원/미국달러(매매기준율),원
2024-11-27,1401.2,원/미국달러(매매기준율),원
2024-11-28,1396.8,원/미국달러(매매기준율),원
2024-11-29,1394.7,원/미국달러(매매기준율),원
2024-12-02,1395.1,원/미국달러(매매기준율),원
2024-12-03,1402.0,원/미국달러(매매기준율),원
2024-12-04,1403.4,원/미국달러(매매기준율),원
2024-12-05,1413.0,원/미국달러(매매기준율),원
2024-12-06,1414.9,원/미국달러(매매기준율),원
2024-12-09,1419.4,원/미국달러(매매기준율),원
2024-12-10,1433.2,원/미국달러(매매기준율),원
2024-12-11,1428.1,원/미국달러(매매기준율),원
2024-12-12,1431.4,원/미국달러(매매기준율),원
2024-12-13,1431.5,원/미국달러(매매기준율),원
2024-12-16,1432.7,원/미국달러(매매기준율),원
2024-12-17,1434.9,원/미국달러(매매기준율),원
2024-12-18,1436.6,원/미국달러(매매기준율),원
2024-12-19,1436.8,원/미국달러(매매기준율),원
2024-12-20,1449.7,원/미국달러(매매기준율),원
2024-12-23,1450.3,원/미국달러(매매기준율),원
2024-12-24,1449.3,원/미국달러(매매기준율),원
2024-12-26,1453.6,원/미국달러(매매기준율),원
2024-12-27,1462.9,원/미국달러(매매기준율),원
2024-12-30,1474.1,원/미국달러(매매기준율),원
2024-12-31,1470.0,원/미국달러(매매기준율),원
